position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
LD,12,"Sapego, Sergei *",1999-10-08 00:00:00,0,1,0,1,0,0/0,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,18.06027397260274
RW,15,"Jerome, D-Jay",1999-11-05 00:00:00,0,0,+1,1,0,0/0,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,17.983561643835618
D,16,"Rhinehart, Rhett *",2001-11-27 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,15.92054794520548
LW,18,"Miske, Curtis  - C",1997-01-17 00:00:00,0,0,+2,4,0,1/1,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,20.783561643835615
C,19,"Stallard, Jordy  - A",1997-09-18 00:00:00,1,1,0,4,0,1/1,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,20.115068493150684
LW,20,"Sottile, Brock *",1999-08-04 00:00:00,0,0,0,0,4,0/0,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,18.23835616438356
C,22,"Miller, Carson",2000-02-10 00:00:00,0,0,0,1,0,0/2,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,17.71780821917808
C,23,"Pearce, Eric *",2001-07-30 00:00:00,0,0,0,2,0,2/5,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,16.24931506849315
LW,24,"Fonstad, Cole",2000-04-24 00:00:00,1,0,0,1,0,0/2,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,17.515068493150686
C,25,"Montgomery, Sean",1998-03-07 00:00:00,0,1,+2,3,0,1/2,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,19.649315068493152
RW,27,"Kelly, Parker  - A",1999-05-14 00:00:00,0,0,-1,3,0,4/10,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,18.46301369863014
C,28,"Skoleski, Devon",1997-09-15 00:00:00,1,1,+1,3,0,8/21,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,20.123287671232877
LW,29,"Nachbaur, Justin *",2000-03-04 00:00:00,0,0,-1,0,0,0/0,1014758,2017-10-25 19:00:00,Raiders,138,4,6,37,4,17.654794520547945
D,4,"Jarratt, Ralph  - A",1998-03-18 00:00:00,0,0,+1,1,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.61917808219178
D,5,"Prowse, Mitchell",2000-06-08 00:00:00,0,1,-2,1,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,17.39178082191781
D,6,"Masella, Jeremy",1999-02-16 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,18.7013698630137
D,7,"Walford, Scott",1999-01-12 00:00:00,0,0,-1,2,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,18.797260273972604
C,10,"Peckford, Ryan",1999-03-04 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,18.65753424657534
C,11,"Phillips, Matthew  - C",1998-04-06 00:00:00,0,1,+1,3,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.567123287671233
RW,12,"Gerth, Spencer",1998-05-15 00:00:00,0,0,0,2,2,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.46027397260274
C,14,"Florchuk, Eric",2000-01-10 00:00:00,0,0,-2,2,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,17.802739726027397
LW,15,"Martynov, Igor *",1999-01-19 00:00:00,1,0,+1,1,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,18.778082191780822
C,17,"Soy, Tyler",1997-02-10 00:00:00,1,0,0,1,0,11/17,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,20.71780821917808
C,19,"Hannoun, Dante",1998-08-02 00:00:00,0,1,-3,3,2,9/17,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.243835616438357
RW,22,"Khomenko, Yan",1998-03-31 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.583561643835615
LW,23,"Legien, Jared",1998-09-02 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.15890410958904
RW,24,"Nagy, Regan  - A",1997-05-11 00:00:00,1,0,-2,1,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,20.471232876712328
RW,25,"Kambeitz, Dino *",2000-01-25 00:00:00,0,0,0,0,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,17.76164383561644
D,27,"Freadrich, Jared",1998-03-04 00:00:00,0,1,0,3,0,0/0,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,19.65753424657534
D,29,"Reddekopp, Chaz  - A",1997-01-01 00:00:00,0,0,+1,1,0,1/1,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,20.827397260273973
LW,34,"Oliver, Kaid",2000-01-24 00:00:00,0,1,+1,2,0,9/15,1014758,2017-10-25 19:00:00,Royals,138,3,5,23,4,17.764383561643836
D,2,"Addison, Calen",2000-04-11 00:00:00,0,0,+1,0,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,17.55068493150685
D,3,"Riddle, Brennan",1997-07-27 00:00:00,0,0,0,0,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,20.26027397260274
D,4,"Olson, Tate",1997-03-21 00:00:00,0,0,0,1,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,20.610958904109587
D,6,"Prefontaine, Ty",1999-01-13 00:00:00,0,0,+1,3,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,18.794520547945204
C,9,"Estephan, Giorgio  - C",1997-02-03 00:00:00,0,0,0,1,0,14/17,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,20.736986301369864
LW,10,"Zudilov, Egor *",2000-09-10 00:00:00,0,0,0,2,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,17.134246575342466
D,11,"Merezhko, Igor",1998-04-30 00:00:00,0,0,+1,1,2,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,19.5013698630137
C,14,"Harke, Shawn *",2000-02-14 00:00:00,0,0,0,0,5,6/14,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,17.706849315068492
C,15,"Bellerive, Jordy  - A",1999-05-02 00:00:00,0,2,+2,4,0,2/8,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,18.495890410958904
RW,16,"Cox, Zachary *",1999-02-19 00:00:00,0,0,0,0,0,1/1,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,18.693150684931506
C,17,"Tarzwell, Josh",2000-02-08 00:00:00,0,0,0,0,5,3/3,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,17.723287671232878
RW,18,"Nagel, Tanner  - A",1998-01-27 00:00:00,0,0,0,0,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,19.756164383561643
C,21,"Vandervlis, Ryan  - A",1998-05-23 00:00:00,1,0,+1,4,0,0/1,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,19.438356164383563
C,23,"Joseph, Jadon",1999-05-22 00:00:00,0,1,+1,1,0,5/9,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,18.44109589041096
C,24,"Cozens, Dylan *",2001-02-09 00:00:00,1,0,+1,5,0,1/2,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,16.71780821917808
C,25,"Franklin, Zane",1999-01-05 00:00:00,0,1,+1,0,0,0/1,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,18.816438356164383
LW,26,"Davis, Jayden *",1999-11-14 00:00:00,0,0,0,1,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,17.958904109589042
D,28,"Pouteau, Brady",1998-01-09 00:00:00,0,0,+1,1,0,0/0,1014759,2017-10-25 19:00:00,Hurricanes,139,2,4,24,12,19.805479452054794
D,2,"Zamula, Egor *",2000-03-30 00:00:00,0,0,-1,1,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,17.583561643835615
D,5,"Mahura, Josh  - A",1998-05-05 00:00:00,0,0,-1,4,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.487671232876714
D,10,"Smart, Jonathan",1999-06-01 00:00:00,0,0,-1,1,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,18.413698630136988
RW,11,"Sidaway, Tanner",1999-04-29 00:00:00,0,0,0,1,10,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,18.504109589041096
C,13,"Sloboshan, Wyatt",1997-01-24 00:00:00,0,0,-2,2,0,1/2,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,20.764383561643836
C,15,"Buziak, Braydon",1998-01-24 00:00:00,0,0,0,2,0,0/4,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.764383561643836
RW,18,"Lockner, Bryan",2000-04-04 00:00:00,0,0,0,2,0,0/1,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,17.56986301369863
C,19,"Leschyshyn, Jake  - A",1999-03-10 00:00:00,0,0,-2,4,0,5/15,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,18.64109589041096
RW,20,"Oksanen, Emil",1998-09-25 00:00:00,0,0,0,7,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.095890410958905
C,23,"Steel, Sam  - C",1998-02-03 00:00:00,0,0,0,1,0,7/11,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.736986301369864
C,25,"Muir, Cole *",2001-02-14 00:00:00,0,0,0,1,0,1/7,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,16.704109589041096
LW,26,"Platt, Bryce",1998-05-18 00:00:00,0,0,0,3,2,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.45205479452055
RW,28,"King, George",1998-06-10 00:00:00,0,0,0,1,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.389041095890413
LW,32,"Holmes, Robbie",1999-07-22 00:00:00,0,0,-1,1,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,18.273972602739725
D,38,"Davidson, Dawson",1998-04-07 00:00:00,0,0,-1,2,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.564383561643837
D,40,"Williams, Owen *",2000-09-26 00:00:00,0,0,0,0,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,17.09041095890411
D,55,"Schioler, Liam",1998-01-24 00:00:00,0,0,0,0,0,0/0,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,19.764383561643836
C,77,"Bradley, Matt  - A",1997-01-22 00:00:00,0,0,-1,3,0,10/16,1014759,2017-10-25 19:00:00,Pats,139,0,0,36,12,20.76986301369863
RD,2,"Krebs, Dakota",1999-03-26 00:00:00,0,0,0,2,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.5972602739726
LD,4,"Kalinichenko, Roman *",2000-07-06 00:00:00,0,0,+1,0,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,17.315068493150687
RD,5,"Brown, Mitchell *",2001-06-25 00:00:00,0,1,+2,0,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,16.345205479452055
LD,6,"Välimäki, Juuso  - A",1998-10-06 00:00:00,0,1,0,3,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,19.065753424657533
D,7,"Bishop, Anthony",1998-04-01 00:00:00,0,1,+2,2,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,19.58082191780822
RD,10,"Coghlan, Dylan",1998-02-19 00:00:00,0,4,+1,3,2,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,19.693150684931506
LW,12,"Topping, Jordan  - A",1997-07-20 00:00:00,2,2,+1,5,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,20.279452054794522
C,15,"Rasmussen, Michael  - C",1999-04-17 00:00:00,1,0,-1,2,2,7/15,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.53698630136986
C,17,"Focht, Carson",2000-02-04 00:00:00,0,1,+2,0,0,10/16,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,17.734246575342464
C,19,"Bouchard, Connor *",2001-03-14 00:00:00,0,0,-1,2,0,1/2,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,16.627397260273973
LW,20,"James, Maxwell",1997-04-13 00:00:00,0,1,+1,0,5,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,20.54794520547945
LW,23,"Johnson, Isaac *",1999-01-24 00:00:00,1,0,+2,4,0,1/1,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.764383561643836
LW,24,"Clayton, Brett",1998-11-22 00:00:00,0,1,+2,1,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.936986301369863
C,25,"Olson, Kyle  - A",1999-03-22 00:00:00,0,0,-1,2,2,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.60821917808219
C,26,"Sawchuk, Riley",1999-03-18 00:00:00,1,0,+1,3,0,7/11,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,18.61917808219178
C,28,"Geekie, Morgan",1998-07-20 00:00:00,1,2,+1,5,0,9/18,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,19.279452054794522
LW,32,"AuCoin, Parker",1998-07-30 00:00:00,1,1,+1,1,2,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,19.252054794520546
RW,34,"Mutala, Sasha *",2001-05-06 00:00:00,1,1,+1,2,0,0/0,1014760,2017-10-25 19:05:00,Americans,140,8,16,37,13,16.482191780821918
D,4,"Woo, Jett",2000-07-27 00:00:00,1,1,+1,2,2,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,17.257534246575343
D,5,"Paradis, Colin",1998-04-27 00:00:00,0,0,-1,0,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,19.50958904109589
LW,7,"Kaluski, Jaxan *",1999-04-27 00:00:00,0,0,+1,1,4,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,18.50958904109589
C,8,"Almeida, Justin ",1999-02-06 00:00:00,1,0,-2,4,0,6/17,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,18.72876712328767
LW,10,"Jeannot, Tanner  - A",1997-05-29 00:00:00,0,0,-1,3,2,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,20.421917808219177
C,12,"Halbgewachs, Jayden  - A",1997-03-22 00:00:00,0,0,0,1,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,20.60821917808219
LW,14,"Smithies, Tyler *",2000-07-27 00:00:00,0,0,-1,3,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,17.257534246575343
D,16,"Hartje, Chase *",1999-12-17 00:00:00,0,1,-2,4,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,17.86849315068493
C,18,"Popple, Tate *",2000-03-03 00:00:00,0,0,0,3,0,4/9,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,17.65753424657534
LW,19,"Burke, Brayden",1997-01-01 00:00:00,0,2,-1,3,0,1/1,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,20.827397260273973
LW,20,"Klatt, Branden",1998-10-20 00:00:00,0,1,-1,2,0,3/9,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,19.027397260273972
C,21,"Howden, Brett  - C",1998-03-29 00:00:00,1,0,-1,3,14,13/23,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,19.589041095890412
LW,23,"Langan, Tristin",1998-12-15 00:00:00,0,0,-1,3,0,1/4,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,18.873972602739727
D,26,"Benson, Matthew *",2000-11-24 00:00:00,0,0,-2,0,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,16.92876712328767
C,27,"Burzan, Luka",2000-01-07 00:00:00,0,0,-2,2,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,17.81095890410959
LW,29,"DeRoose, Tristyn",1999-01-29 00:00:00,0,0,0,0,5,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,18.75068493150685
D,76,"Sosunov, Oleg",1998-04-13 00:00:00,1,0,0,1,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,19.54794520547945
D,95,"Zaitsev, Dmitri",1998-01-18 00:00:00,0,0,-2,1,0,0/0,1014760,2017-10-25 19:05:00,Warriors,140,4,5,36,27,19.78082191780822
D,2,"Hines, Dallas",1998-02-05 00:00:00,0,0,+1,0,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,19.736986301369864
D,4,"Fleury, Cale  - C",1998-11-19 00:00:00,0,0,+2,3,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,18.95068493150685
D,6,"Huston, Sam",1999-05-31 00:00:00,0,0,+1,0,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,18.421917808219177
D,7,"Pouliot, Ryan",1998-05-26 00:00:00,0,1,+1,3,4,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,19.435616438356163
RW,8,"Baer, Alec",1997-08-25 00:00:00,0,1,+1,2,10,0/1,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,20.186301369863013
RW,9,"Hausinger, Cameron",1999-01-12 00:00:00,1,0,+2,1,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,18.802739726027397
LW,10,"Sheen, Barrett",1998-09-20 00:00:00,0,0,0,0,2,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,19.115068493150684
C,11,"de Wit, Jeff",1998-03-14 00:00:00,0,0,0,1,0,5/10,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,19.635616438356163
RW,14,"Taphorn, Keenan",2000-01-03 00:00:00,0,0,0,2,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,17.827397260273973
D,15,"Bodak, Martin",1998-11-28 00:00:00,0,1,+1,0,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,18.926027397260274
RW,16,"Veloso, Colton",1997-06-27 00:00:00,0,0,0,2,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,20.34794520547945
LW,17,"Kohler, Gilian *",2000-05-27 00:00:00,0,0,0,3,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,17.43013698630137
C,18,"Loschiavo, Vince  - A",1998-03-21 00:00:00,1,0,+1,2,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,19.616438356164384
LW,19,"Krebs, Peyton *",2001-01-26 00:00:00,1,0,0,3,0,5/12,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,16.76164383561644
C,21,"Kroeker, Colton  - A",1997-01-21 00:00:00,1,0,+1,5,2,6/16,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,20.778082191780822
RW,22,"Davis, Brett",1999-06-01 00:00:00,0,1,+2,3,0,3/14,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,18.41917808219178
LW,26,"Taphorn, Kaeden",2000-01-03 00:00:00,0,0,+2,1,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,17.827397260273973
D,28,"Orzeck, Nolan",2001-02-20 00:00:00,0,0,+1,0,0,0/0,1014761,2017-10-27 19:00:00,ICE,141,4,4,31,18,16.693150684931506
D,2,"Strand, Austin",1997-02-17 00:00:00,1,0,-2,6,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,20.704109589041096
D,3,"McNelly, Cade *",2001-10-17 00:00:00,0,0,0,1,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,16.03835616438356
D,4,"Ottenbreit, Turner  - C",1997-07-09 00:00:00,0,0,-3,8,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,20.315068493150687
D,7,"Harsch, Reece",1999-01-07 00:00:00,0,2,0,1,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,18.816438356164383
D,8,"Terretta, Tyson *",2000-02-22 00:00:00,0,0,-1,0,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,17.69041095890411
C,9,"Brown, Elijah",2000-01-05 00:00:00,0,0,-2,2,0,5/10,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,17.82191780821918
C,11,"Katzalay, Holden *",2000-01-12 00:00:00,0,0,0,1,2,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,17.802739726027397
RW,12,"Bargar, Blake",1998-03-06 00:00:00,0,0,-1,2,0,0/1,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,19.65753424657534
C,16,"Philp, Noah",1998-08-31 00:00:00,0,1,0,2,2,3/3,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,19.16986301369863
RW,18,"Moilanen, Sami  - A",1999-01-22 00:00:00,0,0,-1,2,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,18.775342465753425
C,19,"Neuls, Donovan  - A",1997-10-24 00:00:00,0,1,-1,1,0,12/21,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,20.02191780821918
LW,20,"Andrusiak, Zack",1998-07-10 00:00:00,1,0,0,3,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,19.312328767123287
C,21,"Wedman, Matthew",1999-05-25 00:00:00,0,0,-1,2,0,13/15,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,18.438356164383563
LW,22,"Hamaliuk, Dillon *",2000-10-30 00:00:00,0,0,0,3,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,17.002739726027396
RW,23,"Ormsby, Luke",1999-02-14 00:00:00,0,0,-2,0,2,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,18.71232876712329
D,24,"Lee, Jake *",2001-07-13 00:00:00,0,0,0,3,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,16.301369863013697
LW,26,"Volcan, Nolan  - A",1998-07-04 00:00:00,0,0,-2,2,0,0/0,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,19.328767123287673
C,27,"Briscoe, Ian",1999-02-05 00:00:00,0,0,0,0,10,1/3,1014761,2017-10-27 19:00:00,Thunderbirds,141,2,4,39,16,18.736986301369864
D,2,"Schuldhaus, Brandon",1998-02-23 00:00:00,0,0,0,2,5,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,19.687671232876713
D,3,"Donohoe, Hunter *",2000-07-07 00:00:00,0,0,0,0,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,17.317808219178083
D,4,"Alexeyev, Alexander",1999-11-15 00:00:00,0,1,0,3,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,17.96164383561644
D,5,"Barteaux, Dawson",2000-01-12 00:00:00,0,1,+1,2,2,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,17.802739726027397
D,6,"Sakowich, Ethan",1999-02-04 00:00:00,0,0,-2,2,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,18.73972602739726
D,7,"Sass, Carson",1999-05-22 00:00:00,0,1,-1,0,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,18.446575342465753
RW,9,"McCarty, Mason  - A",1997-01-26 00:00:00,0,0,+1,1,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,20.764383561643836
RW,12,"Douglas, Chris",2000-07-06 00:00:00,0,0,0,0,2,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,17.32054794520548
RW,14,"Pratt, Austin",1999-07-30 00:00:00,0,0,0,2,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,18.257534246575343
LW,16,"Pawlenchuk, Grayson  - C",1997-03-22 00:00:00,0,1,-1,3,9,2/3,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,20.613698630136987
RW,17,"Johnson, Reese",1998-07-10 00:00:00,0,1,+1,3,0,12/21,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,19.312328767123287
LW,18,"Cutler, Brandon",2000-01-04 00:00:00,0,0,0,0,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,17.824657534246576
RW,19,"Zablocki, Lane  - A",1998-12-27 00:00:00,2,0,-2,3,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,18.846575342465755
LW,20,"Bains, Akash",1999-02-16 00:00:00,0,0,0,1,0,0/0,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,18.706849315068492
C,21,"Reichel, Kristian *",1998-06-11 00:00:00,0,2,-1,3,2,11/21,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,19.39178082191781
LW,22,"Hagel, Brandon  - A",1998-08-27 00:00:00,1,1,0,5,4,1/1,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,19.18082191780822
C,24,"Flaman, Jack",1997-04-15 00:00:00,0,0,0,0,0,11/16,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,20.54794520547945
RW,27,"Dmytriw, Jared",1998-06-06 00:00:00,1,0,0,3,0,7/11,1014762,2017-10-27 19:00:00,Rebels,142,4,8,33,24,19.405479452054795
D,2,"Gallagher, Luke *",2000-05-18 00:00:00,0,0,+1,0,0,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,17.454794520547946
D,3,"Leduc, Matt",2000-01-10 00:00:00,0,1,+1,0,0,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,17.80821917808219
D,4,"Faith, Jeff  - A",1998-01-06 00:00:00,0,0,0,3,0,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,19.81917808219178
D,5,"Feist, Tyson *",2001-01-14 00:00:00,0,0,0,0,0,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,16.794520547945204
D,6,"Helgesen, Tyson  - C",1997-06-10 00:00:00,0,0,+1,1,7,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,20.394520547945206
D,7,"Reid, Nolan",1998-03-24 00:00:00,1,0,0,3,0,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,19.60821917808219
RW,9,"Fischer, Zach",1997-07-19 00:00:00,0,1,0,3,7,0/0,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,20.28767123287671
C,11,"Anderson-Dolan, Jaret  - A",1999-09-12 00:00:00,0,1,0,2,2,14/32,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,18.136986301369863
RW,12,"Chenier, Cedric *",2000-02-05 00:00:00,0,0,+1,2,0,0/1,1014762,2017-10-27 19:00:00,Chiefs,142,3,6,28,24,17.736986301369864
