position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
LW,75,"Nyman, Linus",1999-07-11 00:00:00,0,1,0,1,0,0/1,22581,2017-11-16 19:00:00,Frontenacs,201,4,8,33,10,18.364383561643837
D,77,"Rasanen, Eemeli  - A",1999-03-06 00:00:00,0,0,+2,2,2,0/0,22581,2017-11-16 19:00:00,Frontenacs,201,4,8,33,10,18.71232876712329
D,3,"Thilander, Adam",1998-09-18 00:00:00,0,1,0,1,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,19.175342465753424
D,4,"Dineen, Cam  - A",1998-06-19 00:00:00,0,1,0,3,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,19.424657534246574
D,5,"Saban, Jesse  - A",1997-01-14 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,20.852054794520548
D,7,"Rose, Simon *",2001-03-23 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,16.663013698630138
D,8,"Bruce, Riley  - C",1997-07-16 00:00:00,0,0,+1,0,2,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,20.350684931506848
D,10,"King, Nick",1999-01-13 00:00:00,0,0,0,3,2,1/1,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,18.854794520547944
C,12,"McKenzie, Brett  - A",1997-03-12 00:00:00,1,1,0,5,0,5/17,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,20.695890410958903
C,14,"Evans, Kurtis *",2001-04-21 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,16.583561643835615
RW,15,"Brown, Patrick *",2000-03-21 00:00:00,0,0,0,0,0,0/3,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,17.66849315068493
C,16,"Potts, Kyle",1998-05-26 00:00:00,0,0,0,0,0,6/21,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,19.49041095890411
RW,17,"Brazeau, Justin",1998-02-02 00:00:00,1,0,-2,9,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,19.8
RW,19,"Baker, Andy",1999-05-15 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,18.52054794520548
RW,21,"Coe, Brandon *",2001-12-01 00:00:00,0,1,+2,1,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,15.96986301369863
LW,24,"Chenier, Brad",1999-01-20 00:00:00,0,1,-1,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,18.835616438356166
LW,25,"Burghardt, Luke",1998-05-12 00:00:00,1,1,0,3,6,12/23,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,19.528767123287672
RW,26,"Robert, Alex",1999-07-06 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,18.378082191780823
C,27,"McMaster, Adam",2000-02-24 00:00:00,0,0,+1,2,0,2/4,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,17.73972602739726
LW,28,"Moncada, Luke",2000-05-29 00:00:00,1,0,+1,1,0,0/0,22582,2017-11-16 19:00:00,Battalion,202,4,6,28,10,17.47945205479452
D,2,"Carroll, Noah  - A",1997-12-02 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.96986301369863
C,6,"Fowler, Hayden *",2001-09-24 00:00:00,0,0,0,1,0,3/4,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,16.156164383561645
D,7,"DeMeo, Anthony",1999-06-16 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,18.432876712328767
D,8,"LeGuerrier, Jacob",2000-11-22 00:00:00,0,0,0,1,2,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,16.994520547945207
D,9,"Sandin, Rasmus *",2000-03-07 00:00:00,0,1,-1,4,2,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,17.706849315068492
D,11,"Hollowell, Mac",1998-09-26 00:00:00,0,1,+1,1,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.153424657534245
RW,12,"Katchouk, Boris  - A",1998-06-18 00:00:00,0,3,+1,2,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.427397260273974
LW,15,"Martin, Calvin",1999-09-16 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,18.18082191780822
C,16,"Frost, Morgan",1999-05-14 00:00:00,1,0,0,3,2,17/23,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,18.523287671232875
LW,17,"Howdeshell, Keeghan",1998-02-24 00:00:00,0,0,0,2,0,1/1,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.73972602739726
D,21,"Timmins, Conor  - A",1998-09-18 00:00:00,0,2,-1,3,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.175342465753424
RW,24,"MacKay, Cole *",2001-06-13 00:00:00,1,0,-1,1,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,16.438356164383563
LW,26,"Gettinger, Tim  - C",1998-04-14 00:00:00,1,0,+1,7,0,1/1,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.605479452054794
C,27,"Hayton, Barrett",2000-06-09 00:00:00,1,0,0,6,0,10/23,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,17.44931506849315
RW,37,"Roth, Ryan *",2000-07-20 00:00:00,0,0,-1,0,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,17.336986301369862
C,38,"Verbeek, Hayden",1997-10-17 00:00:00,0,1,-1,3,0,11/17,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,20.095890410958905
RW,39,"Jacklin, Brett *",2000-02-21 00:00:00,0,0,0,0,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,17.747945205479454
RW,52,"Kopacka, Jack",1998-03-05 00:00:00,1,0,+1,3,0,0/0,22582,2017-11-16 19:00:00,Greyhounds,202,5,8,37,6,19.715068493150685
D,4,"Timms, Matthew  - A",1998-05-12 00:00:00,0,0,-3,2,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,19.528767123287672
D,5,"Black, Alex",1997-09-12 00:00:00,0,0,-1,1,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,20.19178082191781
D,6,"Osmanski, Austin",1998-04-30 00:00:00,0,1,-1,1,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,19.561643835616437
D,7,"Babintsev, Gleb *",2000-01-08 00:00:00,0,0,+1,0,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.86849315068493
D,8,"McNamara, Matt *",2000-05-10 00:00:00,0,0,+1,0,2,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.53150684931507
C,11,"Gallant, Zach  - A",1999-03-06 00:00:00,0,0,-2,0,0,13/20,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,18.71232876712329
C,12,"Paquette, Christopher",1998-03-27 00:00:00,0,0,-1,2,0,5/11,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,19.654794520547945
RW,14,"Dow, Bobby",1998-11-05 00:00:00,0,0,0,2,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,19.043835616438358
C,16,"Robertson, Nick *",2001-09-11 00:00:00,1,0,+1,2,0,1/4,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,16.19178082191781
RW,17,"Gogolev, Pavel",2000-02-19 00:00:00,0,0,-2,1,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.753424657534246
C,19,"Der-Arguchintsev, Semyon",2000-09-15 00:00:00,0,0,-2,1,2,2/5,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.18082191780822
D,20,"Chisholm, Declan",2000-01-12 00:00:00,0,0,-2,0,4,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.85753424657534
C,21,"Ang, Jonathan",1998-01-31 00:00:00,0,0,-2,4,0,9/15,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,19.805479452054794
RW,22,"Denault, Chad *",2000-04-17 00:00:00,0,1,0,0,4,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.594520547945205
LW,23,"Svoboda, Matyas",1999-01-02 00:00:00,0,0,0,0,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,18.884931506849316
D,24,"Beraldo, Adrien *",2000-01-13 00:00:00,0,0,+1,0,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,17.854794520547944
RW,25,"Korostelev, Nikita",1997-02-08 00:00:00,0,0,-2,3,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,20.783561643835615
C,28,"DeNoble, Logan  - C",1997-10-15 00:00:00,0,0,-2,3,0,0/0,22583,2017-11-16 19:05:00,Petes,203,1,2,22,12,20.101369863013698
D,5,"Ennis, William",2000-05-31 00:00:00,0,0,+1,1,0,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,17.473972602739725
D,6,"Allen, Sean",1998-04-21 00:00:00,0,0,+1,2,4,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,19.586301369863012
LW,7,"McCool, Hayden",1997-04-11 00:00:00,0,1,+1,1,0,3/5,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,20.613698630136987
RW,8,"Noel, Serron",2000-08-08 00:00:00,0,0,0,0,2,0/2,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,17.284931506849315
C,12,"Commisso, Domenico",1998-02-19 00:00:00,1,0,+1,4,0,3/5,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,19.753424657534246
LW,17,"Krastenbergs, Renars",1998-12-26 00:00:00,0,0,0,0,0,0/2,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,18.904109589041095
D,21,"Brassard, Matt  - A",1998-08-08 00:00:00,0,1,+2,1,2,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,19.28767123287671
C,23,"Studnicka, Jack  - C",1999-02-18 00:00:00,1,1,+3,6,0,11/24,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,18.756164383561643
D,24,"Blacker, Ian",1999-05-27 00:00:00,0,0,0,1,0,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,18.487671232876714
RW,25,"Huether, Kenny",1997-08-06 00:00:00,1,0,+1,11,2,1/1,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,20.293150684931508
LW,26,"Resnick, Cole",1999-04-21 00:00:00,0,0,0,0,0,0/1,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,18.586301369863012
LW,28,"Hewitson, Mitchell *",2000-05-11 00:00:00,0,0,0,1,0,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,17.528767123287672
D,37,"Di Carlo, Alex",1997-03-25 00:00:00,0,0,0,0,2,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,20.660273972602738
D,42,"Brewer, Mitchell *",2001-03-20 00:00:00,0,0,0,0,0,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,16.671232876712327
C,61,"McShane, Allan",2000-02-14 00:00:00,0,0,0,3,2,5/12,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,17.767123287671232
D,66,"Gross, Nico *",2000-01-26 00:00:00,0,0,+2,0,0,0/0,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,17.81917808219178
LW,90,"Antropov, Danil",2000-12-20 00:00:00,0,1,+2,0,0,2/2,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,16.91780821917808
C,96,"Wong, Nick *",2001-09-17 00:00:00,1,1,+1,4,0,0/1,22583,2017-11-16 19:05:00,Generals,203,4,5,35,14,16.175342465753424
D,5,"McEneny, Austin",1997-04-10 00:00:00,0,0,0,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,20.616438356164384
C,7,"Angle, Tyler",2000-09-30 00:00:00,0,0,-3,1,0,3/7,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,17.13972602739726
D,8,"Corcoran, Connor",2000-08-07 00:00:00,0,0,-1,1,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,17.28767123287671
LW,16,"Playfair, Chris",2000-05-31 00:00:00,0,0,0,0,0,2/4,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,17.473972602739725
RW,17,"Larionov, Igor",1998-08-24 00:00:00,0,0,+1,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,19.243835616438357
C,21,"Brown, Logan  - A",1998-03-05 00:00:00,1,0,-2,5,2,7/14,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,19.715068493150685
D,22,"Stevenson, Thomas",1999-10-14 00:00:00,0,0,-2,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,18.104109589041094
LW,24,"MacDougall, Mathew *",2000-01-23 00:00:00,0,0,0,1,0,0/3,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,17.827397260273973
RW,26,"Purboo, Cole",1999-06-18 00:00:00,0,0,-2,2,2,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,18.427397260273974
RW,27,"Smith, Jake",1997-07-03 00:00:00,0,1,0,2,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,20.386301369863013
C,29,"D'Amico, Daniel *",2001-01-25 00:00:00,1,0,+1,1,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,16.81917808219178
D,43,"Henault, Louka *",2001-01-31 00:00:00,0,0,0,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,16.802739726027397
D,44,"Staios, Nathan *",2001-05-17 00:00:00,0,0,0,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,16.512328767123286
RW,61,"Boka, Luke  - A",1999-06-12 00:00:00,0,1,-1,3,0,1/1,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,18.443835616438356
D,74,"Day, Sean",1998-01-09 00:00:00,1,0,-1,4,2,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,19.865753424657534
C,81,"Kadlec, Adam",1999-09-03 00:00:00,0,0,+1,0,0,6/7,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,18.216438356164385
LW,88,"Kozhevnikov, Kirill",1999-01-26 00:00:00,0,0,-1,0,0,0/0,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,18.81917808219178
C,91,"Luchuk, Aaron  - C",1997-04-05 00:00:00,0,1,-1,4,0,14/26,22584,2017-11-16 19:05:00,Spitfires,204,3,3,24,6,20.63013698630137
D,2,"Friend, Jacob  - C",1997-07-28 00:00:00,0,2,0,1,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,20.317808219178083
D,3,"Cameron, Cole",1998-05-09 00:00:00,0,0,0,0,2,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.53698630136986
D,5,"Durzi, Sean  - A",1998-10-21 00:00:00,0,1,0,3,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.084931506849315
LW,7,"Roberts, Zachary",1999-08-04 00:00:00,0,0,0,1,2,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,18.2986301369863
C,8,"Lyszczarczyk, Alan",1998-02-17 00:00:00,0,0,+1,1,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.75890410958904
C,9,"Szypula, Ethan",1997-01-28 00:00:00,1,0,0,2,2,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,20.813698630136987
RW,11,"Groulx, Daylon *",2000-06-07 00:00:00,1,0,+1,1,0,0/1,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,17.454794520547946
C,15,"Struthers, Matthew",1999-12-26 00:00:00,0,0,0,2,0,8/11,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,17.904109589041095
LW,16,"Hancock, Kevin",1998-03-02 00:00:00,1,0,+1,5,0,9/12,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.723287671232878
D,17,"Bourque, Trenton",1998-06-11 00:00:00,0,0,+1,2,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.446575342465753
D,18,"Phillips, Markus",1999-03-21 00:00:00,0,0,+1,2,2,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,18.671232876712327
RW,19,"Campbell, Chase",1998-06-24 00:00:00,0,0,-2,3,0,0/2,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.410958904109588
LW,21,"Gadjovich, Jonah  - A",1998-10-12 00:00:00,1,1,0,8,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,19.10958904109589
C,22,"Russell, Mitchell *",2001-03-06 00:00:00,0,0,-1,0,0,2/6,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,16.70958904109589
RW,24,"Sushko, Maksim",1999-02-10 00:00:00,0,1,+1,1,2,0/2,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,18.778082191780822
C,27,"Dudas, Aidan",2000-06-15 00:00:00,1,1,+2,2,0,4/13,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,17.432876712328767
D,33,"Lyle, Brady",1999-06-06 00:00:00,0,0,+2,3,0,0/0,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,18.46027397260274
C,37,"Suzuki, Nick  - A",1999-08-10 00:00:00,1,2,+2,3,2,6/15,22584,2017-11-16 19:05:00,Attack,204,6,8,40,12,18.28219178082192
D,2,"Brand, Evan *",2001-03-14 00:00:00,0,0,0,0,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,16.69041095890411
D,5,"Murray, Liam",1997-06-28 00:00:00,0,0,0,1,2,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,20.4027397260274
D,6,"Paquette, Jacob  - A",1999-05-26 00:00:00,0,0,+1,1,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.493150684931507
D,8,"Gordon, Emmett",2000-01-31 00:00:00,0,0,0,0,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,17.80821917808219
LW,9,"Dunkley, Nathan",2000-03-05 00:00:00,0,0,-1,2,0,12/17,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,17.715068493150685
LW,11,"Laureigh, Bryan *",2000-06-16 00:00:00,0,0,0,1,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,17.432876712328767
C,13,"Neumann, Brett",1999-02-15 00:00:00,1,0,+1,5,0,5/10,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.767123287671232
D,14,"Ali, Conor",1999-03-09 00:00:00,0,0,-1,0,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.706849315068492
C,16,"Larabie, Paul *",2000-01-28 00:00:00,0,0,0,0,5,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,17.816438356164383
RW,19,"Robertson, Jason  - A",1999-07-22 00:00:00,0,0,-1,7,2,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.336986301369862
RW,21,"Cranford, Ryan",1998-04-09 00:00:00,2,0,+2,8,0,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,19.621917808219177
D,22,"Brahaney, Jakob",1999-03-26 00:00:00,0,1,+2,3,2,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.660273972602738
C,23,"Burnie, Tyler",1999-02-09 00:00:00,0,0,+1,4,0,7/15,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.783561643835615
LW,25,"Hotchkiss, Matt",1998-02-06 00:00:00,0,0,0,2,0,1/2,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,19.791780821917808
C,26,"Nichol, Ted  - C",1997-01-04 00:00:00,0,2,+1,5,0,3/3,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,20.882191780821916
C,28,"Morgan, Cody *",2001-02-01 00:00:00,0,0,0,1,0,2/2,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,16.802739726027397
LW,47,"Popov, Sergey",2000-03-27 00:00:00,0,0,+1,4,5,0/0,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,17.654794520547945
LW,75,"Nyman, Linus",1999-07-11 00:00:00,0,0,-1,0,0,1/2,22585,2017-11-17 19:00:00,Frontenacs,205,3,3,44,16,18.367123287671234
D,5,"Lemcke, Justin  - C",1997-02-13 00:00:00,0,0,-1,3,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,20.77260273972603
D,7,"Landry, Kade",1999-05-03 00:00:00,0,1,-1,4,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.556164383561644
D,9,"Webb, Reilly",1999-05-04 00:00:00,0,0,-1,1,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.553424657534247
C,10,"Roberts, Connor",2000-02-22 00:00:00,0,1,0,0,0,1/2,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,17.747945205479454
RW,11,"Nurse, Isaac",1999-03-16 00:00:00,0,0,0,5,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.687671232876713
LW,12,"Jackson, Zachary",1999-01-11 00:00:00,1,0,0,1,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.863013698630137
C,14,"Bitten, Will  - A",1998-07-10 00:00:00,0,0,0,4,0,11/23,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,19.36986301369863
LW,15,"Mutter, Navrin *",2001-03-15 00:00:00,0,0,-1,1,5,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,16.687671232876713
LW,18,"Strome, Matthew",1999-01-06 00:00:00,1,0,+1,7,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.876712328767123
C,19,"Garagan, Ben",1999-01-06 00:00:00,0,0,0,2,0,6/15,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,18.876712328767123
D,22,"Hanley, Jack  - A",1998-04-20 00:00:00,0,0,+1,2,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,19.59178082191781
D,24,"Walters, Connor",1997-06-05 00:00:00,0,1,+1,0,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,20.465753424657535
D,26,"Templeton, Stephen",1997-01-26 00:00:00,0,0,-2,0,7,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,20.82191780821918
RW,28,"Studenic, Marian",1998-10-28 00:00:00,0,0,0,0,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,19.068493150684933
RW,34,"Kaliyev, Arthur *",2001-06-26 00:00:00,0,1,0,5,2,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,16.405479452054795
D,42,"Gleason, Benjamin  - A",1998-03-25 00:00:00,0,0,-1,3,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,19.663013698630138
C,77,"Murray, Jake *",2000-04-20 00:00:00,0,0,-1,0,0,0/0,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,17.589041095890412
C,91,"McMichael, Connor *",2001-01-15 00:00:00,0,0,0,2,0,2/11,22585,2017-11-17 19:00:00,Bulldogs,205,2,4,40,14,16.84931506849315
RW,4,"Garreffa, Joseph",1999-08-09 00:00:00,0,4,+3,0,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.28767123287671
D,5,"Gentles, Kyle",1998-05-30 00:00:00,0,0,-1,2,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.482191780821918
D,7,"Hall, Connor",1998-02-21 00:00:00,0,0,-2,0,2,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.75068493150685
D,9,"York, Jack *",2000-09-17 00:00:00,0,0,+2,1,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,17.17808219178082
RW,10,"Henderson, Jake",1997-02-12 00:00:00,0,0,0,1,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,20.775342465753425
D,11,"Vallati, Giovanni",2000-02-21 00:00:00,0,0,+1,0,2,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,17.75068493150685
C,13,"Damiani, Riley",2000-03-20 00:00:00,0,1,-1,3,4,5/15,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,17.673972602739727
C,14,"Liška, Adam",1999-10-14 00:00:00,0,0,-1,4,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.106849315068494
LW,17,"Petizian, Mike *",2001-02-20 00:00:00,0,1,+2,0,0,4/13,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,16.75068493150685
D,20,"Stanley, Logan",1998-05-26 00:00:00,0,2,+1,2,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.493150684931507
LW,21,"McHugh, Nick",1999-02-13 00:00:00,1,1,+2,3,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.77260273972603
LW,23,"Mascherin, Adam",1998-06-06 00:00:00,2,0,-1,3,0,0/1,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.46301369863014
RW,26,"Carter, Cole",1998-07-06 00:00:00,1,0,0,1,0,0/2,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.38082191780822
C,74,"Bunnaman, Connor",1998-04-16 00:00:00,1,0,0,4,0,5/11,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,19.602739726027398
RW,88,"Meireles, Greg",1999-01-01 00:00:00,0,0,+1,1,0,10/22,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.89041095890411
RW,92,"Sherwood, Kole",1997-01-22 00:00:00,1,1,+1,4,2,1/2,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,20.832876712328765
RW,93,"Yantsis, Jonathan",1999-04-28 00:00:00,1,1,+2,1,0,0/0,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.56986301369863
C,96,"Hugg, Rickard",1999-01-18 00:00:00,0,0,-1,0,0,4/13,22586,2017-11-17 19:30:00,Rangers,206,7,11,30,10,18.843835616438355
D,3,"Shoemaker, Mark  - A",1997-09-28 00:00:00,0,0,+1,1,0,0/0,22586,2017-11-17 19:30:00,Storm,206,5,9,25,10,20.15068493150685
D,4,"Lalonde, Owen",2000-02-01 00:00:00,0,0,-2,0,0,0/0,22586,2017-11-17 19:30:00,Storm,206,5,9,25,10,17.805479452054794
D,5,"Samorukov, Dmitri",1999-06-16 00:00:00,0,2,-1,3,0,0/0,22586,2017-11-17 19:30:00,Storm,206,5,9,25,10,18.435616438356163
D,6,"Merkley, Ryan",2000-08-14 00:00:00,0,0,-2,0,0,0/0,22586,2017-11-17 19:30:00,Storm,206,5,9,25,10,17.27123287671233
